id,audio_file,x_b,x_d,y_hat_b,y_hat_d,brightness_diff,depth_diff,p_drive_s_h,p_bias,p_output_db,p_hpf_freq,p_hpf_reso,p_hat_drive_s_h,p_hat_bias,p_hat_output_db,p_hat_hpf_freq,p_hat_hpf_reso
254,audio_254.wav,0.575997531414032,0.4477725923061371,0.7459830641746521,0.22600452601909637,0.16998553276062012,-0.2217680662870407,0.43655562,0.35105568,0.0949741,0.66951287,0.915637,0.177386,0.7671927,0.43030214,0.7444819,0.66723394
255,audio_255.wav,0.575997531414032,0.4477725923061371,0.6293016076087952,0.34982985258102417,0.053304076194763184,-0.09794273972511292,0.87639964,0.33616972,0.27046454,0.15945828,0.5294797,0.20558186,0.7236611,0.45266464,0.13622002,0.07237678
256,audio_256.wav,0.575997531414032,0.4477725923061371,0.7475150227546692,0.19257430732250214,0.1715174913406372,-0.25519828498363495,0.51189685,0.7466256,0.038294017,0.8793387,0.50739664,0.18653111,0.7802571,0.46197933,0.69113946,0.5076315
257,audio_257.wav,0.575997531414032,0.4477725923061371,0.6266551613807678,0.33873888850212097,0.05065762996673584,-0.10903370380401611,0.12516272,0.08670682,0.52011937,0.11638373,0.85864216,0.23991026,0.70528,0.46157348,0.15031427,0.08360295
258,audio_258.wav,0.575997531414032,0.4477725923061371,0.6321597099304199,0.34583941102027893,0.05616217851638794,-0.10193318128585815,0.33526325,0.8937952,0.84544426,0.1627546,0.31633162,0.20860344,0.72906554,0.45484355,0.14815769,0.07565537
259,audio_259.wav,0.575997531414032,0.4477725923061371,0.6037301421165466,0.3932351768016815,0.02773261070251465,-0.054537415504455566,0.50847656,0.05669856,0.11559123,0.00142169,0.29153514,0.2246708,0.6979198,0.45782667,0.0924935,0.058060076
260,audio_260.wav,0.575997531414032,0.4477725923061371,0.6244367361068726,0.3610149323940277,0.048439204692840576,-0.08675765991210938,0.045847476,0.21852899,0.8644829,0.20061004,0.25345445,0.2072068,0.71730757,0.4524111,0.1231306,0.06851362
261,audio_261.wav,0.575997531414032,0.4477725923061371,0.7471876740455627,0.15688952803611755,0.17119014263153076,-0.29088306427001953,0.3611127,0.30317813,0.25850213,0.98623013,0.74200904,0.18201908,0.78615,0.46283528,0.6764595,0.45542866
262,audio_262.wav,0.575997531414032,0.4477725923061371,0.7476905584335327,0.19219760596752167,0.17169302701950073,-0.2555749863386154,0.58764815,0.49694347,0.26575726,0.61744285,0.53357905,0.19560003,0.7717841,0.45980203,0.7009187,0.56021386
263,audio_263.wav,0.575997531414032,0.4477725923061371,0.7465731501579285,0.22675321996212006,0.17057561874389648,-0.22101937234401703,0.9563779,0.74382013,0.36133242,0.7903807,0.8613094,0.17369832,0.76815647,0.42754826,0.7538852,0.67072785
264,audio_264.wav,0.575997531414032,0.4477725923061371,0.6845510601997375,0.2428850531578064,0.10855352878570557,-0.2048875391483307,0.7230929,0.52602446,0.9113498,0.3228798,0.05048883,0.24180494,0.7545791,0.484004,0.34604636,0.1639712
265,audio_265.wav,0.575997531414032,0.4477725923061371,0.7468786835670471,0.22470059990882874,0.17088115215301514,-0.22307199239730835,0.7419374,0.50844276,0.751838,0.6797733,0.84075755,0.18946078,0.76500016,0.4377138,0.74104404,0.66753966
266,audio_266.wav,0.575997531414032,0.4477725923061371,0.7465589046478271,0.22611422836780548,0.17056137323379517,-0.2216583639383316,0.74041575,0.3045768,0.34961915,0.68837994,0.86731666,0.17900157,0.7665025,0.42798015,0.74579245,0.6767057
267,audio_267.wav,0.575997531414032,0.4477725923061371,0.6758689880371094,0.29054704308509827,0.09987145662307739,-0.15722554922103882,0.6199551,0.7016918,0.16811085,0.2421897,0.1396057,0.23615406,0.7522468,0.4781624,0.30516824,0.13891569
268,audio_268.wav,0.575997531414032,0.4477725923061371,0.6058384776115417,0.394592821598053,0.029840946197509766,-0.053179770708084106,0.36672872,0.20216209,0.05722028,0.053030312,0.22215056,0.21704833,0.6990343,0.45673427,0.08626898,0.054493997
269,audio_269.wav,0.575997531414032,0.4477725923061371,0.7348726987838745,0.19496570527553558,0.15887516736984253,-0.2528068870306015,0.18392658,0.93713754,0.9176086,0.7770067,0.1607719,0.16926682,0.7961175,0.46129432,0.59870523,0.348562
270,audio_270.wav,0.575997531414032,0.4477725923061371,0.7471197247505188,0.22595584392547607,0.17112219333648682,-0.221816748380661,0.09393388,0.47337246,0.09599948,0.76743835,0.91658455,0.1896112,0.7642561,0.43307084,0.7456932,0.6777124
271,audio_271.wav,0.575997531414032,0.4477725923061371,0.6542072892189026,0.32249003648757935,0.0782097578048706,-0.12528255581855774,0.17712295,0.37126738,0.1759851,0.21776867,0.69785655,0.1799478,0.7580262,0.4495137,0.19622657,0.08851126
272,audio_272.wav,0.575997531414032,0.4477725923061371,0.7469903230667114,0.22570522129535675,0.17099279165267944,-0.22206737101078033,0.53815144,0.67889947,0.18270677,0.724111,0.48331714,0.18551181,0.7681516,0.43840328,0.7464042,0.65957326
273,audio_273.wav,0.575997531414032,0.4477725923061371,0.7336679100990295,0.19447244703769684,0.15767037868499756,-0.25330014526844025,0.77804875,0.41989642,0.47301054,0.5307393,0.39369428,0.18911362,0.78244483,0.47318316,0.584766,0.35903326
274,audio_274.wav,0.575997531414032,0.4477725923061371,0.696063756942749,0.23650875687599182,0.12006622552871704,-0.21126383543014526,0.83629465,0.024430573,0.4096647,0.571157,0.017199755,0.19025813,0.7921132,0.46927416,0.40299568,0.168309
275,audio_275.wav,0.575997531414032,0.4477725923061371,0.7044534087181091,0.22986680269241333,0.12845587730407715,-0.21790578961372375,0.1617803,0.06970638,0.3695454,0.45507956,0.819699,0.18327437,0.78814346,0.46977517,0.44262296,0.2163543
276,audio_276.wav,0.575997531414032,0.4477725923061371,0.7233718633651733,0.2278813123703003,0.14737433195114136,-0.2198912799358368,0.4703765,0.24712735,0.28443438,0.982151,0.27378803,0.17311688,0.80279535,0.46675664,0.54449296,0.26774213
277,audio_277.wav,0.575997531414032,0.4477725923061371,0.6212906241416931,0.3685506582260132,0.04529309272766113,-0.0792219340801239,0.51865315,0.32078916,0.7757741,0.017479658,0.6479778,0.19836393,0.72447866,0.45273402,0.11436467,0.061770085
278,audio_278.wav,0.575997531414032,0.4477725923061371,0.7465925216674805,0.19299905002117157,0.1705949902534485,-0.2547735422849655,0.2778182,0.26133078,0.008259118,0.61578673,0.23700583,0.16403103,0.78341836,0.44454044,0.687406,0.5119765
279,audio_279.wav,0.575997531414032,0.4477725923061371,0.7472716569900513,0.19464173913002014,0.1712741255760193,-0.25313085317611694,0.7458974,0.20390278,0.4953419,0.59300214,0.81157434,0.18727782,0.7753662,0.45707366,0.6966242,0.546652
280,audio_280.wav,0.575997531414032,0.4477725923061371,0.6067845821380615,0.39481911063194275,0.03078705072402954,-0.052953481674194336,0.78877014,0.5856681,0.8002199,0.042251408,0.96741277,0.20757274,0.7026516,0.45452896,0.085657015,0.053868257
281,audio_281.wav,0.575997531414032,0.4477725923061371,0.7470369338989258,0.22339224815368652,0.1710394024848938,-0.22438034415245056,0.8135952,0.07259244,0.46720475,0.6464712,0.47276795,0.18590142,0.7711844,0.44720685,0.7293395,0.6166804
282,audio_282.wav,0.575997531414032,0.4477725923061371,0.7186356782913208,0.2276986986398697,0.14263814687728882,-0.2200738936662674,0.33790052,0.7793103,0.82891196,0.47025692,0.3519416,0.18732384,0.7900535,0.4739227,0.51403147,0.2699494
283,audio_283.wav,0.575997531414032,0.4477725923061371,0.6076356768608093,0.38255003094673157,0.031638145446777344,-0.06522256135940552,0.71748775,0.57981104,0.8137538,0.08885169,0.84650874,0.22553496,0.70077074,0.45751417,0.09941844,0.06095783
284,audio_284.wav,0.575997531414032,0.4477725923061371,0.6047570109367371,0.3961420953273773,0.028759479522705078,-0.051630496978759766,0.2066837,0.22884738,0.64818525,0.036431015,0.5622455,0.22175804,0.6975396,0.45711756,0.09002666,0.057054184
285,audio_285.wav,0.575997531414032,0.4477725923061371,0.6525784730911255,0.3178356885910034,0.0765809416770935,-0.12993690371513367,0.9225875,0.5542747,0.77116686,0.22042286,0.66233104,0.20964849,0.7396912,0.45948055,0.20826477,0.09962624
286,audio_286.wav,0.575997531414032,0.4477725923061371,0.7130026817321777,0.22798088192939758,0.13700515031814575,-0.2197917103767395,0.4795046,0.28131443,0.8535793,0.4316488,0.986029,0.21005291,0.773357,0.4835791,0.47666803,0.25695574
287,audio_287.wav,0.575997531414032,0.4477725923061371,0.7428604960441589,0.15516601502895355,0.16686296463012695,-0.29260657727718353,0.18791318,0.48075324,0.9185417,0.5817897,0.31661588,0.18487789,0.7834431,0.4679845,0.63955635,0.42011505
288,audio_288.wav,0.575997531414032,0.4477725923061371,0.7466627955436707,0.19280582666397095,0.17066526412963867,-0.25496676564216614,0.90538037,0.35971373,0.42747998,0.6817644,0.3745454,0.16486737,0.78251106,0.44452316,0.68901587,0.5111273
289,audio_289.wav,0.575997531414032,0.4477725923061371,0.7457083463668823,0.2228579819202423,0.16971081495285034,-0.22491461038589478,0.106166124,0.57151926,0.8862866,0.8275866,0.6422867,0.14650917,0.787035,0.42875493,0.71159375,0.5372332
290,audio_290.wav,0.575997531414032,0.4477725923061371,0.6865524649620056,0.2402522712945938,0.11055493354797363,-0.20752032101154327,0.37911332,0.41390592,0.49723768,0.27776843,0.48194945,0.23992994,0.75123096,0.48435694,0.35715482,0.1779505
291,audio_291.wav,0.575997531414032,0.4477725923061371,0.7451682686805725,0.15563678741455078,0.16917073726654053,-0.2921358048915863,0.8680822,0.9823494,0.49974734,0.75617695,0.22206503,0.16632703,0.7869055,0.44992945,0.66692334,0.4647009
292,audio_292.wav,0.575997531414032,0.4477725923061371,0.7468195557594299,0.22603945434093475,0.17082202434539795,-0.22173313796520233,0.7037342,0.6716958,0.96381146,0.8798102,0.9725071,0.18274261,0.7663929,0.42674905,0.7525701,0.6833706
293,audio_293.wav,0.575997531414032,0.4477725923061371,0.7366742491722107,0.19266773760318756,0.1606767177581787,-0.2551048547029495,0.06296867,0.8011327,0.78598446,0.5856564,0.46788228,0.15523529,0.79167956,0.44468203,0.6110474,0.399647
294,audio_294.wav,0.575997531414032,0.4477725923061371,0.7483664751052856,0.19121454656124115,0.17236894369125366,-0.25655804574489594,0.8287163,0.16576743,0.25783592,0.85730344,0.05025041,0.18761392,0.78210515,0.4655739,0.6881669,0.49040785
295,audio_295.wav,0.575997531414032,0.4477725923061371,0.7136899828910828,0.22540616989135742,0.13769245147705078,-0.22236642241477966,0.65607685,0.6485006,0.9403842,0.42374587,0.8677944,0.24013029,0.7573089,0.49619704,0.4767769,0.2674991
296,audio_296.wav,0.575997531414032,0.4477725923061371,0.7466678619384766,0.22567379474639893,0.17067033052444458,-0.22209879755973816,0.34519035,0.31035668,0.892303,0.7264765,0.9033777,0.18441111,0.7626899,0.42396343,0.74502146,0.6908973
297,audio_297.wav,0.575997531414032,0.4477725923061371,0.7076412439346313,0.23214419186115265,0.13164371252059937,-0.21562840044498444,0.95415545,0.26489735,0.57235986,0.9664548,0.6235455,0.17537087,0.80076015,0.4632206,0.46209198,0.20558298
298,audio_298.wav,0.575997531414032,0.4477725923061371,0.6283791065216064,0.28590714931488037,0.05238157510757446,-0.1618654429912567,0.13665223,0.26223725,0.089258075,0.17155349,0.9375259,0.27609438,0.6835033,0.4724272,0.16436857,0.100734934
299,audio_299.wav,0.575997531414032,0.4477725923061371,0.7231744527816772,0.22175347805023193,0.14717692136764526,-0.22601911425590515,0.75318396,0.40190518,0.8316953,0.5648296,0.9886307,0.19974498,0.7820633,0.47837293,0.5309942,0.29805636
300,audio_300.wav,0.575997531414032,0.4477725923061371,0.7470902800559998,0.1911328136920929,0.17109274864196777,-0.2566397786140442,0.11013293,0.29043818,0.6661433,0.6778729,0.19557828,0.18454108,0.78038454,0.46080872,0.6816321,0.4951173
301,audio_301.wav,0.575997531414032,0.4477725923061371,0.7469817399978638,0.22526609897613525,0.1709842085838318,-0.22250649333000183,0.4271586,0.65085113,0.18342423,0.7314059,0.3233567,0.19203153,0.7669255,0.4422805,0.7435624,0.6591422
302,audio_302.wav,0.575997531414032,0.4477725923061371,0.7018088102340698,0.2350834310054779,0.12581127882003784,-0.21268916130065918,0.14549059,0.57353896,0.6172794,0.40415996,0.7023732,0.20295513,0.7781501,0.4788187,0.4294013,0.20934132
303,audio_303.wav,0.575997531414032,0.4477725923061371,0.7044269442558289,0.23291948437690735,0.12842941284179688,-0.21485310792922974,0.53554875,0.48413652,0.43153566,0.4868241,0.07493138,0.19337432,0.78994423,0.4747495,0.44491506,0.2030793
304,audio_304.wav,0.575997531414032,0.4477725923061371,0.7006219625473022,0.23120956122875214,0.12462443113327026,-0.21656303107738495,0.33732647,0.4351586,0.26631433,0.36629158,0.92615026,0.23688185,0.7554348,0.49107426,0.42299584,0.22409993
305,audio_305.wav,0.575997531414032,0.4477725923061371,0.7207173109054565,0.2268894761800766,0.14471977949142456,-0.22088311612606049,0.84463197,0.8965618,0.98318684,0.53566635,0.7911011,0.17988756,0.78939474,0.4678654,0.52178395,0.29040822
306,audio_306.wav,0.575997531414032,0.4477725923061371,0.727232038974762,0.2185123711824417,0.15123450756072998,-0.22926022112369537,0.7770355,0.4579109,0.19002241,0.49291897,0.28482032,0.19786114,0.78186345,0.4784862,0.55086225,0.3183396
307,audio_307.wav,0.575997531414032,0.4477725923061371,0.6058365702629089,0.39458635449409485,0.029839038848876953,-0.053186237812042236,0.9053031,0.18058884,0.31259996,0.05204147,0.56298465,0.2168293,0.6965889,0.45635083,0.08520141,0.054906156
308,audio_308.wav,0.575997531414032,0.4477725923061371,0.623913586139679,0.3379369378089905,0.04791605472564697,-0.1098356544971466,0.35456753,0.049219787,0.19911116,0.14371294,0.45581013,0.25979972,0.6951601,0.46720752,0.14638741,0.083693475
309,audio_309.wav,0.575997531414032,0.4477725923061371,0.7298352122306824,0.2242778241634369,0.1538376808166504,-0.2234947681427002,0.86847687,0.012695193,0.336536,0.9359639,0.6755125,0.15474086,0.80552876,0.45272914,0.5757711,0.30954233
310,audio_310.wav,0.575997531414032,0.4477725923061371,0.6557829976081848,0.3147829473018646,0.07978546619415283,-0.13298964500427246,0.2649814,0.5606159,0.03400874,0.2148633,0.07656646,0.2087939,0.7498386,0.46116632,0.22126982,0.099845685
311,audio_311.wav,0.575997531414032,0.4477725923061371,0.705416202545166,0.2374211847782135,0.12941867113113403,-0.21035140752792358,0.98150766,0.16858983,0.95458066,0.9795821,0.38057047,0.16144717,0.80570024,0.45565754,0.4496831,0.19653378
312,audio_312.wav,0.575997531414032,0.4477725923061371,0.6210324168205261,0.37199369072914124,0.04503488540649414,-0.07577890157699585,0.9940846,0.37787318,0.4373567,0.07986772,0.505495,0.19411778,0.7200041,0.44949174,0.10856097,0.061945133
313,audio_313.wav,0.575997531414032,0.4477725923061371,0.7386627197265625,0.18943259119987488,0.16266518831253052,-0.2583400011062622,0.44139653,0.32889587,0.93353266,0.54152656,0.5750882,0.20083363,0.77422756,0.47657228,0.6054593,0.39901778
314,audio_314.wav,0.575997531414032,0.4477725923061371,0.6071705222129822,0.3816189467906952,0.031172990798950195,-0.0661536455154419,0.5618897,0.91885185,0.7887515,0.13951671,0.06596184,0.22830522,0.69867736,0.45783776,0.100269936,0.06184585
315,audio_315.wav,0.575997531414032,0.4477725923061371,0.7113124132156372,0.23011206090450287,0.13531488180160522,-0.21766053140163422,0.9881156,0.81092197,0.2866571,0.9622144,0.7739297,0.1839908,0.7974497,0.46762505,0.477722,0.21762712
316,audio_316.wav,0.575997531414032,0.4477725923061371,0.6873846650123596,0.28488022089004517,0.11138713359832764,-0.16289237141609192,0.28111744,0.40752447,0.016246915,0.30405205,0.36222202,0.20382349,0.7775852,0.4737437,0.35685253,0.15435821
317,audio_317.wav,0.575997531414032,0.4477725923061371,0.7429224848747253,0.1556015908718109,0.16692495346069336,-0.29217100143432617,0.9332229,0.016694725,0.02118349,0.6310581,0.7361761,0.15926066,0.790658,0.4437783,0.6489012,0.44418707
318,audio_318.wav,0.575997531414032,0.4477725923061371,0.6177249550819397,0.36057424545288086,0.041727423667907715,-0.08719834685325623,0.021183848,0.45564783,0.06304222,0.10181713,0.77918476,0.22536422,0.70267284,0.45568627,0.11586232,0.06877771
319,audio_319.wav,0.575997531414032,0.4477725923061371,0.7000318765640259,0.23434413969516754,0.1240343451499939,-0.21342845261096954,0.0013744831,0.6729134,0.6642477,0.78141934,0.028049588,0.18484549,0.7951084,0.46740577,0.42319283,0.18183586
320,audio_320.wav,0.575997531414032,0.4477725923061371,0.6426689028739929,0.33368292450904846,0.06667137145996094,-0.11408966779708862,0.9065043,0.95469475,0.63211113,0.20600605,0.25769138,0.1905413,0.7429556,0.4502649,0.16737662,0.08128431
321,audio_321.wav,0.575997531414032,0.4477725923061371,0.6205138564109802,0.3720690906047821,0.04451632499694824,-0.07570350170135498,0.58830565,0.7846249,0.5648929,0.0003696084,0.57237166,0.20064032,0.7219095,0.45332816,0.111039,0.060748093
322,audio_322.wav,0.575997531414032,0.4477725923061371,0.6236875653266907,0.3717254102230072,0.04769003391265869,-0.07604718208312988,0.05316931,0.8552826,0.84421915,0.089864194,0.19470274,0.19202262,0.72115356,0.4489448,0.10876058,0.061862264
323,audio_323.wav,0.575997531414032,0.4477725923061371,0.709328830242157,0.23112128674983978,0.133331298828125,-0.2166513055562973,0.72508204,0.87589467,0.69285697,0.9448,0.0040798187,0.19094378,0.79434544,0.47450817,0.4656398,0.21115921
324,audio_324.wav,0.575997531414032,0.4477725923061371,0.6699532270431519,0.3013750910758972,0.09395569562911987,-0.14639750123023987,0.07865852,0.8912587,0.76098776,0.32527977,0.022796452,0.18549909,0.7732471,0.4574079,0.26181892,0.108480066
325,audio_325.wav,0.575997531414032,0.4477725923061371,0.6784844994544983,0.28863412141799927,0.10248696804046631,-0.15913847088813782,0.7093419,0.21882844,0.3084699,0.2848304,0.11103952,0.23009185,0.7600224,0.47748765,0.3212908,0.14142731
326,audio_326.wav,0.575997531414032,0.4477725923061371,0.7475594282150269,0.19429457187652588,0.17156189680099487,-0.2534780204296112,0.6874079,0.30518484,0.22637552,0.6935757,0.3043828,0.19113758,0.7757151,0.46023083,0.7015446,0.5456728
327,audio_327.wav,0.575997531414032,0.4477725923061371,0.7458235025405884,0.2243032157421112,0.1698259711265564,-0.22346937656402588,0.47799093,0.4123785,0.23695648,0.6252755,0.9978283,0.17693032,0.7668256,0.4346453,0.73212594,0.6468606
328,audio_328.wav,0.575997531414032,0.4477725923061371,0.7475576996803284,0.2215765118598938,0.1715601682662964,-0.2261960804462433,0.3008721,0.49458998,0.42263508,0.6881479,0.34551692,0.19443424,0.7675652,0.4482338,0.741653,0.6455265
329,audio_329.wav,0.575997531414032,0.4477725923061371,0.7474173903465271,0.1565304696559906,0.17141985893249512,-0.2912421226501465,0.38239098,0.0022029877,0.782039,0.78979874,0.10211283,0.17878698,0.789175,0.46170086,0.6795946,0.45337015
330,audio_330.wav,0.575997531414032,0.4477725923061371,0.7458379864692688,0.22596168518066406,0.16984045505523682,-0.22181090712547302,0.65008223,0.47719306,0.85110605,0.66782594,0.9558135,0.17342517,0.7641587,0.41872907,0.74487406,0.68826234
331,audio_331.wav,0.575997531414032,0.4477725923061371,0.7158945798873901,0.2290581911802292,0.13989704847335815,-0.2187144011259079,0.031061172,0.8104843,0.66366905,0.50965923,0.672125,0.17965262,0.79232204,0.46798518,0.4971509,0.25854716
332,audio_332.wav,0.575997531414032,0.4477725923061371,0.7471639513969421,0.22629861533641815,0.17116641998291016,-0.22147397696971893,0.56105196,0.046717048,0.71378726,0.86724806,0.73032194,0.1853602,0.76981956,0.43847814,0.75430554,0.65997267
333,audio_333.wav,0.575997531414032,0.4477725923061371,0.6793178915977478,0.24379615485668182,0.10332036018371582,-0.20397643744945526,0.38835436,0.92248106,0.11732769,0.28779233,0.94168967,0.26497892,0.72952497,0.4888302,0.3272959,0.1763414
334,audio_334.wav,0.575997531414032,0.4477725923061371,0.746985912322998,0.22232618927955627,0.17098838090896606,-0.2254464030265808,0.53440744,0.9691197,0.33649802,0.60043365,0.89614266,0.1870458,0.7709228,0.4495573,0.72379494,0.6068991
335,audio_335.wav,0.575997531414032,0.4477725923061371,0.6964586973190308,0.2386985570192337,0.12046116590499878,-0.20907403528690338,0.70685434,0.9538582,0.022288024,0.36285526,0.28738332,0.1941438,0.7867727,0.47421375,0.4045491,0.1773248
336,audio_336.wav,0.575997531414032,0.4477725923061371,0.7462422847747803,0.22638189792633057,0.1702447533607483,-0.22139069437980652,0.76089627,0.83448875,0.50287235,0.81224877,0.75563735,0.17432542,0.7664689,0.4221058,0.74980766,0.68300116
337,audio_337.wav,0.575997531414032,0.4477725923061371,0.652442216873169,0.3092379868030548,0.07644468545913696,-0.13853460550308228,0.09174049,0.15865934,0.052052915,0.22971123,0.74923563,0.24213913,0.7223003,0.47005704,0.22107498,0.11347147
338,audio_338.wav,0.575997531414032,0.4477725923061371,0.7393922209739685,0.19468197226524353,0.16339468955993652,-0.25309062004089355,0.2783211,0.14598835,0.47934443,0.7294372,0.11328596,0.15848632,0.80061316,0.45170072,0.62573445,0.3740635
339,audio_339.wav,0.575997531414032,0.4477725923061371,0.7375614047050476,0.19310913980007172,0.16156387329101562,-0.25466345250606537,0.8674916,0.8149124,0.10359055,0.6087643,0.98549336,0.14135003,0.7956627,0.4307285,0.62191385,0.4209066
340,audio_340.wav,0.575997531414032,0.4477725923061371,0.7161920070648193,0.2254122942686081,0.14019447565078735,-0.222360298037529,0.4686529,0.79588616,0.9894912,0.4884389,0.80442566,0.19338855,0.78637755,0.47703966,0.49725097,0.26056612
341,audio_341.wav,0.575997531414032,0.4477725923061371,0.7471217513084412,0.22548313438892365,0.17112421989440918,-0.22228945791721344,0.8164492,0.4815725,0.05272889,0.79898614,0.5378044,0.18280679,0.7697758,0.44053894,0.7449172,0.6452607
342,audio_342.wav,0.575997531414032,0.4477725923061371,0.6261700391769409,0.3628230690956116,0.050172507762908936,-0.08494952321052551,0.26844198,0.1909923,0.6111289,0.11189431,0.51577127,0.19732627,0.7249004,0.45111868,0.1214355,0.06592686
343,audio_343.wav,0.575997531414032,0.4477725923061371,0.6795918941497803,0.28829994797706604,0.10359436273574829,-0.15947264432907104,0.44716567,0.064068735,0.22274965,0.23594362,0.43874943,0.22018157,0.7643386,0.47608003,0.32499158,0.1445989
344,audio_344.wav,0.575997531414032,0.4477725923061371,0.6306459307670593,0.3635120093822479,0.054648399353027344,-0.08426058292388916,0.9814919,0.4496721,0.96077114,0.014546871,0.20565134,0.1745348,0.7342973,0.44504708,0.115318865,0.061694253
345,audio_345.wav,0.575997531414032,0.4477725923061371,0.7478589415550232,0.22501851618289948,0.1718614101409912,-0.2227540761232376,0.42024606,0.095072806,0.52210724,0.8885941,0.9202787,0.19037527,0.7705043,0.4450023,0.7527739,0.6503637
346,audio_346.wav,0.575997531414032,0.4477725923061371,0.7484735250473022,0.19303719699382782,0.17247599363327026,-0.25473539531230927,0.6800742,0.66410166,0.47875935,0.9316142,0.2585985,0.18751885,0.77961516,0.4612842,0.6955632,0.51868975
347,audio_347.wav,0.575997531414032,0.4477725923061371,0.6497119069099426,0.32301363348960876,0.07371437549591064,-0.12475895881652832,0.082479835,0.67415345,0.044522226,0.1663562,0.4542768,0.20533906,0.7458331,0.4581761,0.19907561,0.09216344
348,audio_348.wav,0.575997531414032,0.4477725923061371,0.7383633852005005,0.1958855837583542,0.1623658537864685,-0.2518870085477829,0.38600796,0.926506,0.8325138,0.9766909,0.3340931,0.1647865,0.7996453,0.45716995,0.6230099,0.36381558
349,audio_349.wav,0.575997531414032,0.4477725923061371,0.6771476864814758,0.24538826942443848,0.10115015506744385,-0.2023843228816986,0.42554587,0.30236536,0.0065490603,0.25967467,0.711493,0.27083617,0.726196,0.4892355,0.31877872,0.17128254
350,audio_350.wav,0.575997531414032,0.4477725923061371,0.6977947950363159,0.2348208725452423,0.12179726362228394,-0.21295171976089478,0.39024115,0.47426432,0.3640293,0.3353024,0.867152,0.21387394,0.7698003,0.4822324,0.40851083,0.19950315
351,audio_351.wav,0.575997531414032,0.4477725923061371,0.7159786820411682,0.2305770367383957,0.13998115062713623,-0.2171955555677414,0.8440212,0.5365913,0.09740186,0.53878975,0.26520133,0.1691494,0.7991156,0.46383664,0.5034314,0.25375542
352,audio_352.wav,0.575997531414032,0.4477725923061371,0.7467995285987854,0.15729005634784698,0.17080199718475342,-0.2904825359582901,0.5005183,0.10038698,0.6764888,0.91165435,0.28490758,0.16791947,0.79158527,0.45361805,0.6784185,0.454248
353,audio_353.wav,0.575997531414032,0.4477725923061371,0.6500558853149414,0.3130531311035156,0.07405835390090942,-0.13471946120262146,0.110610366,0.89375806,0.04604298,0.22102451,0.70943296,0.22866683,0.7260992,0.46482792,0.20631911,0.10507172
354,audio_354.wav,0.575997531414032,0.4477725923061371,0.7471876740455627,0.15688952803611755,0.17119014263153076,-0.29088306427001953,0.575815,0.26983726,0.9154676,0.6647108,0.12405068,0.18041122,0.78720903,0.4621343,0.6786187,0.45747083
355,audio_355.wav,0.575997531414032,0.4477725923061371,0.6358563303947449,0.28095173835754395,0.05985879898071289,-0.16682085394859314,0.27592713,0.5620791,0.4863661,0.13167197,0.59695446,0.25514382,0.70723426,0.46926615,0.175787,0.09534169
356,audio_356.wav,0.575997531414032,0.4477725923061371,0.7476919293403625,0.2244042456150055,0.17169439792633057,-0.2233683466911316,0.62809765,0.68326336,0.24344838,0.73172146,0.568538,0.18324205,0.7731454,0.44724578,0.7359757,0.6161519
357,audio_357.wav,0.575997531414032,0.4477725923061371,0.7191357612609863,0.2297985553741455,0.14313822984695435,-0.21797403693199158,0.9383825,0.26899737,0.66813284,0.71720815,0.121240675,0.16898072,0.8006217,0.46188238,0.519782,0.26027355
358,audio_358.wav,0.575997531414032,0.4477725923061371,0.6104269027709961,0.393339604139328,0.03442937135696411,-0.05443298816680908,0.09188759,0.0560683,0.6700911,0.06392276,0.7955695,0.19568972,0.70996505,0.45079654,0.09031907,0.05529095
359,audio_359.wav,0.575997531414032,0.4477725923061371,0.6029237508773804,0.3819487392902374,0.02692621946334839,-0.06582385301589966,0.5987849,0.21499085,0.678243,0.104350686,0.47602868,0.25033584,0.68241644,0.4619712,0.09655755,0.06301981
360,audio_360.wav,0.575997531414032,0.4477725923061371,0.6662198901176453,0.30116182565689087,0.09022235870361328,-0.14661076664924622,0.11130726,0.21198511,0.13744766,0.21719146,0.52977186,0.21526432,0.75249565,0.46664736,0.25725088,0.115586676
361,audio_361.wav,0.575997531414032,0.4477725923061371,0.7083766460418701,0.23080168664455414,0.13237911462783813,-0.21697090566158295,0.8309464,0.8412132,0.34043854,0.42957938,0.81041235,0.20897484,0.7735247,0.48231822,0.45530394,0.23715289
362,audio_362.wav,0.575997531414032,0.4477725923061371,0.7135713696479797,0.22680984437465668,0.13757383823394775,-0.2209627479314804,0.5669702,0.39304268,0.3524868,0.45953566,0.84525836,0.22315279,0.7676199,0.4898368,0.48251143,0.26394027
363,audio_363.wav,0.575997531414032,0.4477725923061371,0.6081917881965637,0.3828281760215759,0.03219425678253174,-0.06494441628456116,0.31766266,0.3147003,0.64981335,0.0075262785,0.49864042,0.2230822,0.7034259,0.4582264,0.097748876,0.05862477
364,audio_364.wav,0.575997531414032,0.4477725923061371,0.7482662796974182,0.19170920550823212,0.17226874828338623,-0.25606338679790497,0.4648649,0.46044296,0.4772603,0.94875544,0.18444687,0.19079196,0.7777066,0.462049,0.7012967,0.53433424
365,audio_365.wav,0.575997531414032,0.4477725923061371,0.7109922170639038,0.22814391553401947,0.13499468564987183,-0.21962867677211761,0.22421676,0.68452847,0.07089019,0.4424519,0.69043326,0.20220155,0.7788247,0.4796662,0.4731501,0.24831755
