,id,audio_file,x_b,x_d,y_hat_b,y_hat_d,brightness_diff,depth_diff,p_freq_hz,p_fine_hz,p_feedback,p_hat_freq_hz,p_hat_fine_hz,p_hat_feedback,class,x_emb_n=0,y_emb_n=0,colour_n=0,x_emb_n=5,y_emb_n=5,colour_n=5,x_emb_n=10,y_emb_n=10,colour_n=10,x_emb_n=25,y_emb_n=25,colour_n=25,x_emb_n=100,y_emb_n=100,colour_n=100
625,625,audio_625.wav,0.6104051470756531,0.4509032666683197,0.8270982503890991,0.3322651982307434,0.216693103313446,-0.1186380684375763,0.42554587,0.30236536,0.0065490603,0.3882169,0.49532673,0.80809355,-1,5.751771,-4.3179784,#a2017f,7.107341,-2.0522096,#bd137f,8.223966,-3.0002577,#be077f,8.459828,-1.7277832,#c8057f,8.604025,-1.3591926,#ca097f
626,626,audio_626.wav,0.6104051470756531,0.4509032666683197,0.8026302456855774,0.3358549773693084,0.1922250986099243,-0.1150482892990112,0.25967467,0.711493,0.39024115,0.27306622,0.3767977,0.8669072,-1,-1.9723281,-1.0463288,#2a2b7f,-0.39087394,-2.3522978,#450f7f,0.24771038,-0.85495013,#55297f,0.23482484,-0.87842846,#56127f,0.59335446,-0.67926055,#4d127f
627,627,audio_627.wav,0.6104051470756531,0.4509032666683197,0.8620806336402893,0.0899277478456497,0.2516754865646362,-0.36097551882267,0.47426432,0.3640293,0.3353024,0.5845626,0.639497,0.67092246,-1,8.012904,-2.9973085,#c5127f,8.578457,-0.077407874,#d42d7f,10.418625,-1.655303,#da1c7f,10.630466,-0.8724666,#e6127f,10.226032,0.38488397,#e3207f
628,628,audio_628.wav,0.6104051470756531,0.4509032666683197,0.8690346479415894,0.0576643571257591,0.2586295008659363,-0.3932389095425606,0.867152,0.8440212,0.5365913,0.66659147,0.6461774,0.5893949,-1,9.872012,7.498463,#e29a7f,9.478777,9.289132,#e3a67f,12.200833,7.4594636,#f2ad7f,10.83769,8.468777,#e99b7f,10.507669,9.714954,#e89e7f
629,629,audio_629.wav,0.6104051470756531,0.4509032666683197,0.7965635061264038,0.3348405957221985,0.1861583590507507,-0.1160626709461212,0.09740186,0.53878975,0.26520133,0.25807306,0.3629757,0.8694743,-1,-4.328001,9.702685,#05b67f,-3.3093655,6.7009983,#16857f,-5.616836,8.430414,#08bd7f,-5.308394,8.35784,#09997f,-3.784466,8.316624,#098b7f
630,630,audio_630.wav,0.6104051470756531,0.4509032666683197,0.8664928674697876,0.0931061580777168,0.2560877203941345,-0.3577971085906029,0.5005183,0.10038698,0.6764888,0.6233653,0.6466096,0.6381867,-1,8.599946,-2.0840058,#ce1e7f,9.01056,0.8295032,#db397f,11.385591,-0.81004,#e72a7f,11.388978,-0.20252208,#f01b7f,10.781024,1.2647789,#ec2c7f
631,631,audio_631.wav,0.6104051470756531,0.4509032666683197,0.8688632845878601,0.0637445226311683,0.258458137512207,-0.3871587440371513,0.91165435,0.28490758,0.110610366,0.66136605,0.64885294,0.59544367,-1,9.02126,3.844764,#d46a7f,10.168188,6.1350446,#ee7d7f,12.86052,4.6218386,#fa807f,11.231959,5.6183615,#ee717f,11.199538,7.086604,#f27a7f
632,632,audio_632.wav,0.6104051470756531,0.4509032666683197,0.86894690990448,0.0642474442720413,0.2585417628288269,-0.3866558223962784,0.89375806,0.04604298,0.22102451,0.66399443,0.64772046,0.5922767,-1,9.152802,4.5495563,#d7737f,10.024262,6.842606,#ec877f,12.685845,5.416069,#f88d7f,11.212325,6.3377604,#ee7b7f,10.827091,7.9293113,#ed867f
633,633,audio_633.wav,0.6104051470756531,0.4509032666683197,0.8689711689949036,0.0657760873436927,0.2585660219192505,-0.3851271793246269,0.70943296,0.575815,0.26983726,0.6690032,0.64496845,0.5875993,-1,11.082408,14.177861,#f4f07f,7.1062727,15.243081,#bdf47f,8.042907,11.9934225,#bbf57f,9.674456,14.203213,#d9ef7f,10.369466,16.025648,#e5f27f
634,634,audio_634.wav,0.6104051470756531,0.4509032666683197,0.8689135313034058,0.0608784407377243,0.2585083842277527,-0.3900248259305954,0.9154676,0.6647108,0.12405068,0.6623252,0.6486817,0.5942326,-1,9.069087,3.6717274,#d5687f,10.275234,6.08985,#f07d7f,12.867501,4.572427,#fa7f7f,11.248762,5.529694,#ee707f,11.140558,7.055658,#f17a7f
635,635,audio_635.wav,0.6104051470756531,0.4509032666683197,0.8006993532180786,0.3375886082649231,0.1902942061424255,-0.1133146584033966,0.27592713,0.5620791,0.4863661,0.26971716,0.37449092,0.8682233,-1,-1.6342874,-1.2958623,#2f287f,-0.12965588,-2.5093272,#490d7f,0.55601895,-1.088739,#59257f,0.57572293,-1.0525031,#5b0f7f,0.8091297,-0.92730504,#500e7f
636,636,audio_636.wav,0.6104051470756531,0.4509032666683197,0.8048113584518433,0.3358670473098755,0.1944062113761901,-0.1150362193584442,0.13167197,0.59695446,0.62809765,0.28033817,0.38832286,0.86316395,-1,-4.4343314,7.329165,#04977f,-3.0471957,4.6451764,#1a6a7f,-4.8100867,6.4638333,#139d7f,-4.176193,5.959411,#19767f,-3.1413572,6.428312,#13717f
637,637,audio_637.wav,0.6104051470756531,0.4509032666683197,0.8690032958984375,0.0561080314218997,0.2585981488227844,-0.3947952352464199,0.68326336,0.24344838,0.73172146,0.668833,0.644928,0.586858,-1,11.124845,12.361599,#f5d87f,7.838107,13.700934,#c9e07f,9.683169,11.52894,#d1ee7f,9.662843,12.623848,#d8d87f,10.781393,14.227398,#ecda7f
638,638,audio_638.wav,0.6104051470756531,0.4509032666683197,0.8687441349029541,0.0669088140130043,0.258338987827301,-0.3839944526553154,0.568538,0.9383825,0.26899737,0.65534747,0.6507912,0.60101354,-1,9.149663,2.4125638,#d6587f,10.613177,4.9542284,#f56e7f,12.568834,3.2853904,#f76b7f,11.421462,4.2787776,#f15d7f,11.243766,5.7160454,#f3687f
639,639,audio_639.wav,0.6104051470756531,0.4509032666683197,0.8689996600151062,0.0607099458575248,0.2585945129394531,-0.3901933208107948,0.66813284,0.71720815,0.121240675,0.6691526,0.6449924,0.58717954,-1,10.802335,12.052358,#f0d47f,8.179494,13.4316435,#cedc7f,9.886563,10.953185,#d3e57f,9.772095,12.167942,#dad17f,10.660023,13.856872,#ead57f
640,640,audio_640.wav,0.6104051470756531,0.4509032666683197,0.7986978888511658,0.3352377116680145,0.1882927417755127,-0.1156655550003051,0.09188759,0.0560683,0.6700911,0.2647589,0.37114173,0.8677413,-1,-4.649363,10.05653,#00bb7f,-3.673159,6.872594,#10877f,-5.995931,8.533681,#03be7f,-5.191326,8.655988,#0b9e7f,-3.5543945,8.688932,#0c907f
641,641,audio_641.wav,0.6104051470756531,0.4509032666683197,0.7986707091331482,0.336203396320343,0.1882655620574951,-0.1146998703479766,0.06392276,0.7955695,0.5987849,0.25951168,0.36528894,0.8689085,-1,-4.3967223,11.566902,#04ce7f,-3.8440795,8.039412,#0d967f,-6.019265,9.893412,#03d47f,-5.720426,9.97135,#03b17f,-3.9241734,9.792479,#069f7f
642,642,audio_642.wav,0.6104051470756531,0.4509032666683197,0.798690140247345,0.3356655240058899,0.1882849931716919,-0.1152377426624298,0.21499085,0.678243,0.104350686,0.26244107,0.36810565,0.86814666,-1,-3.6122773,2.793309,#115d7f,-2.2252834,1.2103713,#273e7f,-2.3548913,2.8063407,#33637f,-2.4882557,2.7484167,#30477f,-1.0930283,2.6045513,#333e7f
643,643,audio_643.wav,0.6104051470756531,0.4509032666683197,0.8627811074256897,0.0865257978439331,0.2523759603500366,-0.3643774688243866,0.47602868,0.11130726,0.21198511,0.5920109,0.640247,0.66692066,-1,7.9416265,-3.124239,#c4107f,8.447392,-0.33982268,#d2297f,10.267285,-1.7975239,#d81a7f,10.474779,-1.0123311,#e4107f,10.1379175,0.20862,#e21e7f
644,644,audio_644.wav,0.6104051470756531,0.4509032666683197,0.8005847930908203,0.3374788761138916,0.1901796460151672,-0.1134243905544281,0.13744766,0.21719146,0.52977186,0.26624075,0.37168205,0.86740494,-1,-4.4357533,7.208058,#04967f,-3.046028,4.592256,#1a697f,-4.687793,6.307723,#159b7f,-4.1690807,5.9188666,#19757f,-2.989026,6.2637258,#156f7f
645,645,audio_645.wav,0.6104051470756531,0.4509032666683197,0.8690478801727295,0.0586661472916603,0.2586427330970764,-0.3922371193766594,0.8309464,0.8412132,0.34043854,0.67035353,0.64464986,0.5853441,-1,10.109313,9.674593,#e5b67f,8.90371,11.425167,#dac27f,11.141906,9.297719,#e4ca7f,10.182441,10.697895,#e0bb7f,10.563884,12.069435,#e8bd7f
646,646,audio_646.wav,0.6104051470756531,0.4509032666683197,0.8665059208869934,0.0914283394813537,0.2561007738113403,-0.3594749271869659,0.42957938,0.81041235,0.5669702,0.6221274,0.6463333,0.63510025,-1,6.193888,-4.258661,#a9027f,7.332813,-1.7785597,#c1177f,8.58412,-2.8370864,#c20a7f,8.82033,-1.6749578,#cd067f,8.939185,-1.0913221,#cf0c7f
647,647,audio_647.wav,0.6104051470756531,0.4509032666683197,0.8500254154205322,0.3233470916748047,0.2396202683448791,-0.127556174993515,0.39304268,0.3524868,0.45953566,0.5014934,0.5972035,0.7362154,-1,4.0573,-4.388022,#87007f,6.012195,-2.9018095,#ab087f,6.7198615,-3.2615762,#aa037f,6.744536,-1.9684728,#b0027f,7.0460277,-1.8727782,#b2027f
648,648,audio_648.wav,0.6104051470756531,0.4509032666683197,0.8690502643585205,0.0602154955267906,0.2586451172828674,-0.3906877711415291,0.84525836,0.31766266,0.3147003,0.6689721,0.64518833,0.5872929,-1,9.890687,9.238808,#e2b07f,8.995058,10.925269,#dbbc7f,11.493154,8.938043,#e8c57f,10.183631,10.149424,#e0b37f,10.596823,11.619678,#e9b77f
649,649,audio_649.wav,0.6104051470756531,0.4509032666683197,0.869045615196228,0.0616774335503578,0.2586404681205749,-0.3892258331179619,0.64981335,0.0075262785,0.49864042,0.6702588,0.6446699,0.58556,-1,9.910194,8.92896,#e2ac7f,9.1877365,10.60753,#deb77f,11.557992,8.583987,#e9bf7f,10.354987,9.791556,#e2ae7f,10.485053,10.943941,#e7ae7f
650,650,audio_650.wav,0.6104051470756531,0.4509032666683197,0.8605309128761292,0.0934124290943145,0.2501257658004761,-0.3574908375740051,0.4648649,0.46044296,0.4772603,0.57613343,0.6354881,0.67786753,-1,7.575331,-3.4543314,#be0c7f,8.239888,-0.6254813,#cf267f,9.919685,-2.0862625,#d4167f,10.230922,-1.212864,#e00d7f,9.785858,-0.02031876,#dc1b7f
651,651,audio_651.wav,0.6104051470756531,0.4509032666683197,0.8687190413475037,0.0628198683261871,0.2583138942718506,-0.3880833983421325,0.94875544,0.18444687,0.22421676,0.6587424,0.64968234,0.59794354,-1,9.26652,0.9528326,#d8457f,10.201864,3.5306315,#ee5c7f,12.137481,1.8836374,#f1557f,11.790849,2.7866566,#f6477f,11.353864,4.1679516,#f5537f
652,652,audio_652.wav,0.6104051470756531,0.4509032666683197,0.8690531849861145,0.0592594593763351,0.2586480379104614,-0.3916438072919845,0.68452847,0.07089019,0.4424519,0.669512,0.6447993,0.5870672,-1,10.8250475,12.549126,#f0db7f,8.093339,14.035298,#cde47f,9.350903,11.26237,#ccea7f,10.003025,12.672823,#ddd87f,10.4082985,14.415968,#e6dd7f
653,653,audio_653.wav,0.6104051470756531,0.4509032666683197,0.8689390420913696,0.0589022412896156,0.2585338950157165,-0.392001025378704,0.69043326,0.34749395,0.8427857,0.66696405,0.6463455,0.58910805,-1,11.273405,12.694697,#f7dd7f,7.6366186,13.973554,#c5e37f,9.401761,11.661947,#cdf07f,9.567616,12.836322,#d7db7f,10.657883,14.60638,#eadf7f
654,654,audio_654.wav,0.6104051470756531,0.4509032666683197,0.8665580749511719,0.0872858464717865,0.2561529278755188,-0.3636174201965332,0.5071373,0.97691256,0.01799506,0.6280171,0.6522192,0.6284105,-1,8.919062,-0.9254338,#d32d7f,9.445239,1.9176844,#e2477f,11.557517,0.108050376,#e9387f,11.695138,0.91160107,#f52c7f,11.016358,2.346384,#f03a7f
655,655,audio_655.wav,0.6104051470756531,0.4509032666683197,0.8690383434295654,0.0612846910953521,0.2586331963539123,-0.3896185755729675,0.87694925,0.84507155,0.37746233,0.66756845,0.6459633,0.5881711,-1,9.791663,7.3544965,#e0987f,9.505777,9.095098,#e3a47f,12.324479,7.120398,#f3a87f,10.839429,8.347162,#e9997f,10.555522,9.526157,#e89b7f
656,656,audio_656.wav,0.6104051470756531,0.4509032666683197,0.8500428199768066,0.3236991763114929,0.2396376729011535,-0.1272040903568267,0.38692713,0.3662479,0.5818796,0.5020068,0.5984118,0.73446417,-1,3.599658,-4.4094195,#80007f,5.631629,-3.1317112,#a5057f,6.3268723,-3.2841635,#a5037f,6.2937837,-1.9705312,#aa027f,6.586654,-2.0161712,#aa007f
657,657,audio_657.wav,0.6104051470756531,0.4509032666683197,0.8689849972724915,0.0626644790172576,0.2585798501968384,-0.388238787651062,0.82330686,0.056883097,0.7501258,0.6695681,0.64479417,0.586437,-1,10.973122,12.0197115,#f3d47f,7.9822016,13.312712,#cbdb7f,10.014949,11.049247,#d5e67f,9.700335,12.144736,#d9d17f,10.738148,14.017369,#ebd77f
658,658,audio_658.wav,0.6104051470756531,0.4509032666683197,0.8675721287727356,0.0757305696606636,0.2571669816970825,-0.3751726970076561,0.905233,0.42429835,0.9987568,0.6380596,0.6501973,0.6201406,-1,9.623129,4.1602325,#de6e7f,10.60316,6.6831856,#f5857f,12.3349085,5.0518975,#f3877f,11.629732,6.0302167,#f4777f,10.534403,7.279086,#e87d7f
659,659,audio_659.wav,0.6104051470756531,0.4509032666683197,0.8005765080451965,0.3354897201061249,0.1901713609695434,-0.1154135465621948,0.18369389,0.6377692,0.002057135,0.27012312,0.37834933,0.86568654,-1,-3.8397827,3.7592714,#0d697f,-2.4717765,2.0440626,#23487f,-2.9968932,3.6516652,#2b717f,-2.9038572,3.3000896,#2a4f7f,-1.5479752,3.410879,#2c497f
660,660,audio_660.wav,0.6104051470756531,0.4509032666683197,0.7941125631332397,0.3353893160820007,0.1837074160575866,-0.1155139505863189,0.2433626,0.0031709075,0.71197313,0.2529023,0.35368925,0.87155163,-1,-2.9229805,0.6658455,#1b417f,-1.498865,-0.7914504,#33247f,-1.1468747,0.6843803,#43427f,-0.96853656,0.263446,#45227f,-0.39354602,0.76550937,#3e257f
661,661,audio_661.wav,0.6104051470756531,0.4509032666683197,0.8689988851547241,0.05723787099123,0.258593738079071,-0.3936653956770897,0.7869904,0.54039544,0.6149821,0.6701169,0.64462674,0.5866138,-1,11.160125,13.3030815,#f6e57f,7.5189214,14.488282,#c3ea7f,8.849156,11.763546,#c6f27f,9.697824,13.453186,#d9e47f,10.479026,15.142478,#e7e77f
662,662,audio_662.wav,0.6104051470756531,0.4509032666683197,0.7966022491455078,0.3344497084617615,0.1861971020698547,-0.1164535582065582,0.043146968,0.4508505,0.8720169,0.25602907,0.36079893,0.8696015,-1,-4.375832,12.078789,#05d57f,-3.9956963,8.392974,#0b9b7f,-6.1932254,10.267284,#01da7f,-5.7831182,10.326575,#03b67f,-4.0510907,10.218735,#04a47f
663,663,audio_663.wav,0.6104051470756531,0.4509032666683197,0.7940841317176819,0.3393252789974212,0.1836789846420288,-0.1115779876708984,0.015785992,0.052776992,0.17161113,0.24745837,0.34901693,0.87058294,-1,-4.1885056,13.889382,#08ec7f,-4.6167264,10.141428,#01b17f,-5.949177,11.9734745,#04f57f,-5.766709,12.081543,#03d07f,-4.202156,11.777543,#02b97f
664,664,audio_664.wav,0.6104051470756531,0.4509032666683197,0.8006054759025574,0.3378185033798218,0.1902003288269043,-0.1130847632884979,0.21216369,0.6135649,0.30764478,0.2656837,0.37136716,0.86742187,-1,-3.5631466,2.8398547,#115d7f,-2.248067,1.1993887,#273d7f,-2.357442,2.7881296,#33637f,-2.526628,2.7478714,#30477f,-1.1261892,2.6004636,#323e7f
665,665,audio_665.wav,0.6104051470756531,0.4509032666683197,0.8690129518508911,0.0570734366774559,0.258607804775238,-0.3938298299908638,0.7737181,0.79383826,0.9804002,0.6658483,0.6462017,0.59050757,-1,11.544589,14.024011,#fcee7f,6.8831663,14.99529,#b9f07f,8.312155,12.277937,#bffa7f,9.507962,14.066228,#d6ed7f,10.766476,15.707147,#ecee7f
666,666,audio_666.wav,0.6104051470756531,0.4509032666683197,0.8688706159591675,0.0615093410015106,0.2584654688835144,-0.3893939256668091,0.56076366,0.39302438,0.34581393,0.6607648,0.64855695,0.59537834,-1,9.603209,2.260092,#dd567f,10.984917,4.6537156,#fb6a7f,12.871262,3.024254,#fb677f,11.7650175,4.034473,#f65a7f,11.750225,5.4956765,#fb657f
667,667,audio_667.wav,0.6104051470756531,0.4509032666683197,0.7965944409370422,0.335235983133316,0.1861892938613891,-0.1156672835350036,0.23880672,0.3481359,0.33057153,0.2553625,0.35765666,0.87069887,-1,-2.728572,0.8916789,#1e447f,-1.3877723,-0.72984326,#35247f,-1.0562793,0.8294546,#44447f,-0.8226365,0.41973296,#47257f,-0.14937367,0.86392576,#41277f
668,668,audio_668.wav,0.6104051470756531,0.4509032666683197,0.7941126227378845,0.3350507616996765,0.1837074756622314,-0.1158525049686431,0.011704922,0.17756826,0.038284242,0.24954343,0.3513403,0.87067354,-1,-4.1441565,13.89135,#08ec7f,-4.7050133,10.142271,#00b17f,-6.002732,11.975222,#03f57f,-5.747969,12.161246,#03d17f,-4.246763,11.915666,#01bb7f
669,669,audio_669.wav,0.6104051470756531,0.4509032666683197,0.8324717879295349,0.3326410949230194,0.2220666408538818,-0.1182621717453002,0.318434,0.036806285,0.9074642,0.4058178,0.5143585,0.79872906,-1,0.6517249,-3.2075198,#530f7f,2.4148293,-3.4346676,#72017f,3.0643716,-2.2789493,#7a137f,3.06142,-1.6261624,#7d077f,3.3291411,-1.6690373,#78057f
670,670,audio_670.wav,0.6104051470756531,0.4509032666683197,0.7940931916236877,0.3374111354351043,0.1836880445480346,-0.1134921312332153,0.03829664,0.9186195,0.94558567,0.24802592,0.35025433,0.87095946,-1,-4.4097466,12.004193,#04d47f,-3.995808,8.253055,#0b997f,-6.1640697,10.139746,#01d87f,-5.7420254,10.313163,#03b67f,-4.0027485,10.047202,#05a27f
671,671,audio_671.wav,0.6104051470756531,0.4509032666683197,0.8222940564155579,0.3369247913360595,0.2118889093399047,-0.1139784753322601,0.29527408,0.04683417,0.37283456,0.37100846,0.47935614,0.8242809,-1,-0.5829199,-2.0812693,#401e7f,1.0025132,-2.7721744,#5b0a7f,1.6008637,-1.5290684,#671e7f,1.602809,-1.1551003,#690d7f,1.9307508,-1.2961904,#620a7f
672,672,audio_672.wav,0.6104051470756531,0.4509032666683197,0.8443503975868225,0.3263692557811737,0.2339452505111694,-0.124534010887146,0.37623185,0.9252501,0.404256,0.46269792,0.57379985,0.75520766,-1,3.1692066,-4.337153,#7a017f,5.2548313,-3.3046832,#9f037f,5.988104,-3.2785327,#a0037f,5.962812,-1.990046,#a5017f,6.2004714,-2.0161521,#a4007f
673,673,audio_673.wav,0.6104051470756531,0.4509032666683197,0.7966305017471313,0.3353948891162872,0.1862253546714782,-0.1155083775520324,0.06657153,0.080079615,0.051564515,0.25544834,0.3589518,0.8702834,-1,-4.125617,10.909669,#09c67f,-3.4736512,7.711548,#13927f,-5.757725,9.505505,#07ce7f,-5.8882113,9.438356,#01a97f,-4.1810336,9.371691,#02997f
674,674,audio_674.wav,0.6104051470756531,0.4509032666683197,0.8681272864341736,0.071001797914505,0.2577221393585205,-0.3799014687538147,0.95795083,0.08353305,0.89757544,0.64539194,0.65010935,0.61278725,-1,9.762064,0.70432454,#e0427f,10.68528,3.2519846,#f6587f,12.637922,1.5138773,#f74f7f,12.408265,2.595431,#ff457f,11.910916,3.9272764,#fd507f
675,675,audio_675.wav,0.6104051470756531,0.4509032666683197,0.7987369298934937,0.3392413854598999,0.1883317828178405,-0.1116618812084198,0.22108847,0.51094264,0.11599046,0.26273695,0.36786303,0.8686728,-1,-3.3087013,2.2052958,#15557f,-1.9757352,0.7137848,#2b377f,-1.9212595,2.3909242,#395d7f,-2.32616,2.5913596,#32447f,-0.87974304,2.1541228,#36387f
676,676,audio_676.wav,0.6104051470756531,0.4509032666683197,0.8689946532249451,0.0620975457131862,0.258589506149292,-0.3888057209551334,0.8111361,0.9755769,0.40421718,0.66966754,0.6448903,0.587038,-1,10.715453,12.334406,#efd87f,8.304362,13.794147,#d0e17f,9.554819,11.078136,#cfe77f,10.024942,12.381345,#ded47f,10.355103,14.113935,#e5d97f
677,677,audio_677.wav,0.6104051470756531,0.4509032666683197,0.8690972328186035,0.0617784671485424,0.2586920857429504,-0.3891247995197773,0.7555994,0.7371186,0.12897629,0.6687047,0.6452028,0.5881685,-1,11.223697,15.086337,#f7fc7f,6.5484776,15.790734,#b4fb7f,7.218167,12.093194,#b0f77f,9.829581,15.067281,#dbfc7f,10.579188,16.641794,#e9fb7f
678,678,audio_678.wav,0.6104051470756531,0.4509032666683197,0.8596301674842834,0.0936349555850029,0.2492250204086303,-0.3572683110833168,0.3952623,0.4365902,0.82222015,0.57102925,0.6282969,0.685209,-1,4.3349195,-4.3977685,#8c007f,6.2250767,-2.751943,#af0a7f,6.921398,-3.2202368,#ad047f,7.02365,-1.9490153,#b4027f,7.3104105,-1.8504341,#b6027f
679,679,audio_679.wav,0.6104051470756531,0.4509032666683197,0.8684461116790771,0.0680570900440216,0.2580409646034241,-0.3828461766242981,0.97161394,0.55406624,0.79258317,0.647193,0.6523307,0.60920954,-1,9.537445,-0.07152282,#dc387f,10.344184,2.6314456,#f1507f,12.254224,0.8791595,#f2457f,12.098663,1.8392235,#fa397f,11.640139,3.2319665,#f9467f
680,680,audio_680.wav,0.6104051470756531,0.4509032666683197,0.8690382242202759,0.0611719936132431,0.2586330771446228,-0.3897312730550766,0.77057445,0.93419236,0.024347544,0.6689392,0.64503235,0.58796734,-1,11.157746,14.70293,#f6f77f,6.5944476,15.700446,#b5fa7f,7.2918024,12.142391,#b1f87f,9.702318,14.849187,#d9f87f,10.530557,16.520899,#e8f97f
681,681,audio_681.wav,0.6104051470756531,0.4509032666683197,0.796635627746582,0.3354410231113434,0.1862304806709289,-0.1154622435569763,0.018202186,0.11194271,0.57794654,0.25699353,0.36064914,0.86940986,-1,-4.139141,13.742139,#08ea7f,-4.615356,9.977785,#01af7f,-6.0946417,11.815278,#02f27f,-5.8628006,11.951376,#02ce7f,-4.312577,11.608892,#00b77f
682,682,audio_682.wav,0.6104051470756531,0.4509032666683197,0.8080918192863464,0.3805544972419739,0.1976866722106933,-0.0703487694263458,0.26932514,0.9342157,0.9962708,0.2939336,0.3995529,0.8610377,-1,-1.7694844,-1.3070537,#2d287f,-0.28750274,-2.5171108,#460d7f,0.38172892,-1.0239875,#57267f,0.40036482,-0.9691844,#58107f,0.7611198,-0.90244555,#500f7f
683,683,audio_683.wav,0.6104051470756531,0.4509032666683197,0.7966199517250061,0.3358170092105865,0.186214804649353,-0.1150862574577331,0.026436388,0.082345724,0.13927454,0.25856194,0.3637651,0.86952585,-1,-4.176841,13.637469,#08e97f,-4.461841,9.771162,#03ad7f,-6.026546,11.675624,#03f07f,-5.836551,11.873628,#02cd7f,-4.270927,11.502922,#01b67f
684,684,audio_684.wav,0.6104051470756531,0.4509032666683197,0.868082582950592,0.0722105428576469,0.2576774358749389,-0.3786927238106727,0.5068969,0.53379554,0.245776,0.64420617,0.65355945,0.6115684,-1,8.956668,-1.3649752,#d3277f,9.344908,1.5520581,#e1427f,11.540234,-0.3119635,#e9327f,11.634831,0.5323119,#f4267f,10.990849,1.8536142,#ef347f
685,685,audio_685.wav,0.6104051470756531,0.4509032666683197,0.8684905767440796,0.0692345350980758,0.2580854296684265,-0.3816687315702438,0.5390666,0.24078238,0.35405838,0.65203846,0.6517574,0.60349834,-1,9.485219,0.46594685,#dc3f7f,10.325662,3.1636844,#f0577f,12.300636,1.3789607,#f34d7f,12.157752,2.4455137,#fb427f,11.676433,3.7268271,#fa4d7f
686,686,audio_686.wav,0.6104051470756531,0.4509032666683197,0.8676932454109192,0.0780276730656623,0.2572880983352661,-0.3728755936026573,0.48954654,0.18957305,0.11723685,0.63777506,0.6494095,0.6203386,-1,8.468988,-2.3384526,#cc1a7f,8.855059,0.5420856,#d9357f,11.050169,-1.0406548,#e3267f,11.168759,-0.36854684,#ed197f,10.541984,0.9300529,#e8277f
687,687,audio_687.wav,0.6104051470756531,0.4509032666683197,0.8690521121025085,0.0559266805648803,0.2586469650268554,-0.3949765861034393,0.8295315,0.5391978,0.74383515,0.6702272,0.6446138,0.5846582,-1,10.208544,9.146075,#e7af7f,9.286128,11.069491,#e0bd7f,11.191871,8.96562,#e5c57f,10.271201,10.21275,#e1b47f,10.741099,11.513296,#ebb67f
688,688,audio_688.wav,0.6104051470756531,0.4509032666683197,0.8006488680839539,0.336127907037735,0.1902437210083007,-0.1147753596305847,0.26619577,0.12726384,0.09644151,0.26809356,0.37284717,0.86822146,-1,-1.9607507,-0.3783537,#2a347f,-0.41844255,-1.7383482,#44177f,0.0051751053,-0.22444445,#52337f,0.13356015,-0.34652725,#55197f,0.58276397,-0.10708919,#4d1a7f
689,689,audio_689.wav,0.6104051470756531,0.4509032666683197,0.8658608794212341,0.0882191956043243,0.255455732345581,-0.3626840710639953,0.50260234,0.5749163,0.8416276,0.6199781,0.64771146,0.6402661,-1,8.73353,-1.9209692,#d0207f,9.075531,0.8718506,#dc397f,11.400097,-0.7364972,#e72b7f,11.496404,-0.13881367,#f21c7f,10.83524,1.2818322,#ed2c7f
690,690,audio_690.wav,0.6104051470756531,0.4509032666683197,0.8453722596168518,0.3259905874729156,0.2349671125411987,-0.124912679195404,0.37623608,0.56951433,0.5230903,0.4671077,0.5783117,0.75178623,-1,3.3570707,-4.4101224,#7d007f,5.394798,-3.228977,#a1047f,6.1936193,-3.2155333,#a3047f,6.0963054,-1.9299073,#a7027f,6.3739834,-2.008176,#a7007f
